ID,Plataforma,fecha,Usuario_ID_Anonimizado,texto_original,texto_modelo,texto_agresivo,clase,label,subclase,Grupos_Afectados,Presencia_Sarcasmo,Presencia_Ironia,Contexto_Politico,n_chars,n_palabras,n_emojis,n_menciones,n_hashtags,n_jerga
491,X,2026-07-14,USER_491,"Policías aguambados, Mejor m@t€n a esos mareros, tanto miedo tienen? Osea que la muerte de su compañero es como a ver matado a un perro? Por salieron libres y ahora con más fuerza. Dispar£n sin miedo.","Policías aguambados, Mejor m@usuario€n a esos mareros, tanto miedo tienen? Osea que la muerte de su compañero es como a ver matado a un perro? Por salieron libres y ahora con más fuerza. Dispar£n sin miedo.",policias aguambados mejor m usuario n a esos mareros tanto miedo tienen osea que la muerte de su companero es como a ver matado a un perro por salieron libres y ahora con mas fuerza dispar n sin miedo,Amenazas/Violencia,3,Incitación a la Violencia,Pandilleros/Mareros,NO,NO,NO,200,36,0,1,0,3
200,X,2026-07-14,USER_200,"¡En Nauterra celebramos con orgullo las fiestas de independencia de El Salvador! Hoy celebramos la fuerza de nuestra gente, que hace de #ElSalvador un lugar único. ¡Felices fiestas patrias! #IndependenciaSV #ElSalvador #Nauterra","¡En Nauterra celebramos con orgullo las fiestas de independencia de El Salvador! Hoy celebramos la fuerza de nuestra gente, que hace de #ElSalvador un lugar único. ¡Felices fiestas patrias! #IndependenciaSV #ElSalvador #Nauterra",en nauterra celebramos con orgullo las fiestas de independencia de el salvador hoy celebramos la fuerza de nuestra gente que hace de elsalvador un lugar unico felices fiestas patrias independenciasv elsalvador nauterra,No Tóxico,0,,,NO,NO,NO,228,32,0,0,4,1
2223,Facebook,2026-06-20,USER_2223,"A diferencia del resto del mundo, a mi si me da alegría que la selección de argentina gane.. creo que vivir en un país hundido en la miseria donde no hay comida, no hay oportunidades de trabajo, su moneda se devalua dia a dia, no hay inversiones etc.. los triunfos deportivos son su única alegría, así que bien por ellos y ojalá argentina sea campeón mundial!!","A diferencia del resto del mundo, a mi si me da alegría que la selección de argentina gane.. creo que vivir en un país hundido en la miseria donde no hay comida, no hay oportunidades de trabajo, su moneda se devalua dia a dia, no hay inversiones etc.. los triunfos deportivos son su única alegría, así que bien por ellos y ojalá argentina sea campeón mundial!!",a diferencia del resto del mundo a mi si me da alegria que la seleccion de argentina gane creo que vivir en un pais hundido en la miseria donde no hay comida no hay oportunidades de trabajo su moneda se devalua dia a dia no hay inversiones etc los triunfos deportivos son su unica alegria asi que bien por ellos y ojala argentina sea campeon mundial,Discurso de Odio,2,Estigmatización Nacional,Personas en situación de pobreza o precariedad,SI,SI,NO,360,66,0,0,0,0
1829,X,2026-06-07,USER_1829,Parásitos delincuente eres tú pendejo Estúpido Era mejor que deportaran a él salvador y te hubieras encerrado de por vida en la cárcel de inmigración eres delincuente te hubieras muerto en la cárcel de inmigración por pendejo estúpido.eres un delincuente pandillero,Parásitos delincuente eres tú pendejo Estúpido Era mejor que deportaran a él salvador y te hubieras encerrado de por vida en la cárcel de inmigración eres delincuente te hubieras muerto en la cárcel de inmigración por pendejo estúpido.eres un delincuente pandillero,parasitos delincuente eres tu pendejo estupido era mejor que deportaran a el salvador y te hubieras encerrado de por vida en la carcel de inmigracion eres delincuente te hubieras muerto en la carcel de inmigracion por pendejo estupido eres un delincuente pandillero,Amenazas/Violencia,3,Deseo de Dano,Persona Individual,NO,NO,SÍ,265,41,0,0,0,4
2945,X,2026-06-22,USER_2945,Venezolanos de mierda hijos de puta,Venezolanos de mierda hijos de puta,venezolanos de mierda hijos de puta,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,35,6,0,0,0,2
2147,Facebook,2026-06-29,USER_2147,Pero papá Infantino todo les perdona.,Pero papá Infantino todo les perdona.,pero papa infantino todo les perdona,No Tóxico,0,,Personas argentinas,SI,SI,NO,37,6,0,0,0,0
1078,Facebook,2026-06-14,USER_1078,Puta y yo ni ni les paro bolas,Puta y yo ni ni les paro bolas,puta y yo ni ni les paro bolas,Lenguaje Ofensivo,1,Palabras Obscenas,,NO,NO,NO,30,8,0,0,0,1
2305,Facebook,2026-07-23,USER_2305,ese imbécil piensa que porque está en el norte él es gringo más no sabe qué sigue siendo un lambe plato todavía un arrastrado migrante,ese imbécil piensa que porque está en el norte él es gringo más no sabe qué sigue siendo un lambe plato todavía un arrastrado migrante,ese imbecil piensa que porque esta en el norte el es gringo mas no sabe que sigue siendo un lambe plato todavia un arrastrado migrante,Discurso de Odio,2,Xenofobia,Migrantes,NO,NO,NO,134,25,0,0,0,2
338,X,2026-07-14,USER_338,"#PenaDeMuerte a mareros, reos comunes a rehabilitacion e incorporacion a la sociedad... pero #pandillero visto, pandillero muerto, si es capturado, cadena perpetua o mejor boleto directo al infierno.","#PenaDeMuerte a mareros, reos comunes a rehabilitacion e incorporacion a la sociedad... pero #pandillero visto, pandillero muerto, si es capturado, cadena perpetua o mejor boleto directo al infierno.",penademuerte a mareros reos comunes a rehabilitacion e incorporacion a la sociedad pero pandillero visto pandillero muerto si es capturado cadena perpetua o mejor boleto directo al infierno,Amenazas/Violencia,3,Incitación a la Violencia,Pandilleros/Mareros,NO,NO,NO,199,28,0,0,2,3
2206,Facebook,2026-06-30,USER_2206,"Ronald Enrique concuerdo contigo jajaja Soy fanático de cristiano Ronaldo pero también soy conciente del talento puro se Messi. Digan lo que digan eh independendiente de todo. Así como le dijo un jugador de Betis al entrenador una vez ""Messi es Messi que quiere que haga"" Además argentina jugó con la fé y la confianza de su 10 y el hizo lo suyo. Hoy en día criticar quien es mejor o subestimar todos los records y títulos de estos 2 grandes jugadores da entender que no son amantes del fútbol hace 15 años si debatía por qué cada uno estaba en su momento pero hoy en día solo le doy gracias a dios por nacer en el momento indicado para disfrutar de estas 2 leyendas. Y si argentina está dónde está es por culpa de los otros equipos que subestimanron al rival todos confiados con el marcador se le cerraban y algo que les gusta a los argentinos es tener la pelota y bombardear con cancha.","Ronald Enrique concuerdo contigo jajaja Soy fanático de cristiano Ronaldo pero también soy conciente del talento puro se Messi. Digan lo que digan eh independendiente de todo. Así como le dijo un jugador de Betis al entrenador una vez ""Messi es Messi que quiere que haga"" Además argentina jugó con la fé y la confianza de su 10 y el hizo lo suyo. Hoy en día criticar quien es mejor o subestimar todos los records y títulos de estos 2 grandes jugadores da entender que no son amantes del fútbol hace 15 años si debatía por qué cada uno estaba en su momento pero hoy en día solo le doy gracias a dios por nacer en el momento indicado para disfrutar de estas 2 leyendas. Y si argentina está dónde está es por culpa de los otros equipos que subestimanron al rival todos confiados con el marcador se le cerraban y algo que les gusta a los argentinos es tener la pelota y bombardear con cancha.",ronald enrique concuerdo contigo jajaja soy fanatico de cristiano ronaldo pero tambien soy conciente del talento puro se messi digan lo que digan eh independendiente de todo asi como le dijo un jugador de betis al entrenador una vez messi es messi que quiere que haga ademas argentina jugo con la fe y la confianza de su y el hizo lo suyo hoy en dia criticar quien es mejor o subestimar todos los records y titulos de estos grandes jugadores da entender que no son amantes del futbol hace anos si debatia por que cada uno estaba en su momento pero hoy en dia solo le doy gracias a dios por nacer en el momento indicado para disfrutar de estas leyendas y si argentina esta donde esta es por culpa de los otros equipos que subestimanron al rival todos confiados con el marcador se le cerraban y algo que les gusta a los argentinos es tener la pelota y bombardear con cancha,No Tóxico,0,,Personas argentinas,SI,SI,NO,888,166,0,0,0,1
1753,X,2026-06-07,USER_1753,Jajaja murió igual de pobre antes que el salvador de las galaxias engañara a tanto pendejo...,Jajaja murió igual de pobre antes que el salvador de las galaxias engañara a tanto pendejo...,jajaja murio igual de pobre antes que el salvador de las galaxias enganara a tanto pendejo,Lenguaje Ofensivo,1,Insulto Directo,Persona Individual,SÍ,SÍ,SÍ,93,16,0,0,0,1
985,Facebook,2026-07-24,USER_985,"Ismael VFranco te voy a dar un datico: por alla por el año 1995 estando en el glorioso ejercito presencie como ya hacian falsos positivos entonces eso es mentira que fue politica de Uribe, es mas el que era mi comandante directo hoy en dia esta preso por esto.. lo que pasa es que ahi metieron un monton de gente y los hicieron pasar por falsos positivos para sacarle plata al estado. igual paso con la up. el mismo martin sombra lo declaro bajo juramento ante la jep: que ellos habian exterminado a la up y se los habian achacado al estado para sacarle dinero... me imagino que sabes quien es el candidato que es hijo de un senador de la up asesinado.???... esta comprobado que esos delincuentes por las buenas no entienden, asi que no hay otra salida... En todas las guerras mueren personas de un bando u otro, pero es preferible acabar con esa plaga y no sentarse a dialogar..","Ismael VFranco te voy a dar un datico: por alla por el año 1995 estando en el glorioso ejercito presencie como ya hacian falsos positivos entonces eso es mentira que fue politica de Uribe, es mas el que era mi comandante directo hoy en dia esta preso por esto.. lo que pasa es que ahi metieron un monton de gente y los hicieron pasar por falsos positivos para sacarle plata al estado. igual paso con la up. el mismo martin sombra lo declaro bajo juramento ante la jep: que ellos habian exterminado a la up y se los habian achacado al estado para sacarle dinero... me imagino que sabes quien es el candidato que es hijo de un senador de la up asesinado.???... esta comprobado que esos delincuentes por las buenas no entienden, asi que no hay otra salida... En todas las guerras mueren personas de un bando u otro, pero es preferible acabar con esa plaga y no sentarse a dialogar..",ismael vfranco te voy a dar un datico por alla por el ano estando en el glorioso ejercito presencie como ya hacian falsos positivos entonces eso es mentira que fue politica de uribe es mas el que era mi comandante directo hoy en dia esta preso por esto lo que pasa es que ahi metieron un monton de gente y los hicieron pasar por falsos positivos para sacarle plata al estado igual paso con la up el mismo martin sombra lo declaro bajo juramento ante la jep que ellos habian exterminado a la up y se los habian achacado al estado para sacarle dinero me imagino que sabes quien es el candidato que es hijo de un senador de la up asesinado esta comprobado que esos delincuentes por las buenas no entienden asi que no hay otra salida en todas las guerras mueren personas de un bando u otro pero es preferible acabar con esa plaga y no sentarse a dialogar,Amenazas/Violencia,3,Incitación a la Violencia,Grupo,NO,NO,SÍ,879,162,0,0,0,2
2614,X,2026-05-28,USER_2614,"Europa ha prohibido una película llamada Citizen Vigilante, habla sobre un ciudadano justiciero que liquida a los putos inmigrantes que van por la vida asesinando a nuestros seres queridos. Os la recomiendo.","Europa ha prohibido una película llamada Citizen Vigilante, habla sobre un ciudadano justiciero que liquida a los putos inmigrantes que van por la vida asesinando a nuestros seres queridos. Os la recomiendo.",europa ha prohibido una pelicula llamada citizen vigilante habla sobre un ciudadano justiciero que liquida a los putos inmigrantes que van por la vida asesinando a nuestros seres queridos os la recomiendo,Discurso de Odio,2,Xenofobia,Personas inmigrantes,NO,NO,NO,207,32,0,0,0,2
2356,Facebook,2026-07-23,USER_2356,Estaba hablando en idioma LGBT jajajajaja,Estaba hablando en idioma LGBT jajajajaja,estaba hablando en idioma lgbt jajajajaja,Discurso de Odio,2,Homofobia,Personas LGBT,NO,NO,NO,41,6,0,0,0,0
843,Facebook,2026-07-19,USER_843,CECOT directamente y sin virar,CECOT directamente y sin virar,cecot directamente y sin virar,Amenazas/Violencia,3,Deseo de Daño,Joven señalado como delincuente/pandillero,NO,NO,NO,30,5,0,0,0,0
925,Facebook,2026-07-23,USER_925,Ojalá pasara eso en El Salvador para que se murieran todos los gorgojos,Ojalá pasara eso en El Salvador para que se murieran todos los gorgojos,ojala pasara eso en el salvador para que se murieran todos los gorgojos,Amenazas/Violencia,3,Deseo de Daño,Grupo (opositores),NO,NO,SÍ,71,13,0,0,0,1
2753,X,2026-06-05,USER_2753,"Claro, hay más españoles en Argentina porque en España son unos moros de mierda....y españolas violadas","Claro, hay más españoles en Argentina porque en España son unos moros de mierda....y españolas violadas",claro hay mas espanoles en argentina porque en espana son unos moros de mierda y espanolas violadas,Discurso de Odio,2,Islamofobia,Personas musulmanas,NO,NO,NO,103,16,0,0,0,2
1417,Facebook,2026-06-14,USER_1417,Como les pega las nuevas pendejadas qué se inventan ..van con las viejas ...,Como les pega las nuevas pendejadas qué se inventan ..van con las viejas ...,como les pega las nuevas pendejadas que se inventan van con las viejas,Lenguaje Ofensivo,1,Insulto Directo,Opositores Políticos,SÍ,NO,SÍ,76,14,0,0,0,1
3083,X,2026-06-12,USER_3083,"JD Vance es un alfil de la judería, no está traicionando a sus amos; les sigue siendo útil para manipular tu corazón y tu mente un favor de los judíos de mierda. PETER THIEL y PALANTIR, los de las cámaras; son lo titiriteros de Vance, desde siempre.","JD Vance es un alfil de la judería, no está traicionando a sus amos; les sigue siendo útil para manipular tu corazón y tu mente un favor de los judíos de mierda. PETER THIEL y PALANTIR, los de las cámaras; son lo titiriteros de Vance, desde siempre.",jd vance es un alfil de la juderia no esta traicionando a sus amos les sigue siendo util para manipular tu corazon y tu mente un favor de los judios de mierda peter thiel y palantir los de las camaras son lo titiriteros de vance desde siempre,Discurso de Odio,2,Antisemitismo,Personas judias,NO,NO,NO,249,47,0,0,0,1
1887,X,2026-07-08,USER_1887,FOTO 1: Uno de Victoriano del Río para Roca Rey en Pamplona FOTO 2: Uno de Álvaro Núñez para Morante en Pamplona Pero es el salvador de la fiesta dicen… VÁYASE A LA MIERDA,FOTO 1: Uno de Victoriano del Río para Roca Rey en Pamplona FOTO 2: Uno de Álvaro Núñez para Morante en Pamplona Pero es el salvador de la fiesta dicen… VÁYASE A LA MIERDA,foto uno de victoriano del rio para roca rey en pamplona foto uno de alvaro nunez para morante en pamplona pero es el salvador de la fiesta dicen vayase a la mierda,Lenguaje Ofensivo,1,Palabras Obscenas,,SÍ,SÍ,NO,171,34,0,0,0,1
2675,X,2026-05-30,USER_2675,"""Mogolico"" JAJAJA. Ni el español dominan estos negros de mierda.","""Mogolico"" JAJAJA. Ni el español dominan estos negros de mierda.",mogolico jajaja ni el espanol dominan estos negros de mierda,Discurso de Odio,2,Racismo,Personas negras,NO,NO,NO,64,10,0,0,0,2
2216,Facebook,2026-05-31,USER_2216,"Jair R. Adam no bro, ya con el partido de semis se cierra lo de la bota de oro y el mvp lo tiene ganado ya, ha sido decisivo de principio a fin con Argentina","Jair R. Adam no bro, ya con el partido de semis se cierra lo de la bota de oro y el mvp lo tiene ganado ya, ha sido decisivo de principio a fin con Argentina",jair r adam no bro ya con el partido de semis se cierra lo de la bota de oro y el mvp lo tiene ganado ya ha sido decisivo de principio a fin con argentina,No Tóxico,0,,Personas argentinas,SI,SI,NO,157,35,0,0,0,1
2277,Facebook,2026-07-21,USER_2277,Argentinos al enterarse que la pueden empeñar pa comprar comida,Argentinos al enterarse que la pueden empeñar pa comprar comida,argentinos al enterarse que la pueden empenar pa comprar comida,Discurso de Odio,2,Estigmatización Nacional,Argentinos,NO,NO,NO,63,10,0,0,0,0
